Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
International Productivity Monitor,INTERNATIONAL PRODUCTIVITY MONITOR,4,,Q4
INTERNATIONAL PSYCHOGERIATRICS,INTERNATIONAL PSYCHOGERIATRICS,2,,Q1
International Public History,INTERNATIONAL PUBLIC HISTORY,4,,Q1
International Public Management Journal,INTERNATIONAL PUBLIC MANAGEMENT JOURNAL,4,,Q1
International Real Estate Review,INTERNATIONAL REAL ESTATE REVIEW,4,,Q4
INTERNATIONAL REGIONAL SCIENCE REVIEW,INTERNATIONAL REGIONAL SCIENCE REVIEW,3,,Q2
International Relations,INTERNATIONAL RELATIONS,2,,Q2
International Relations of the Asia-Pacific,INTERNATIONAL RELATIONS OF ASIA PACIFIC,2,,Q2
International Research in Childrens Literature,INTERNATIONAL RESEARCH IN CHILDRENS LITERATURE,4,,
International Research in Early Childhood Education,INTERNATIONAL RESEARCH IN EARLY CHILDHOOD EDUCATION,4,,
International Research in Geographical and Environmental Education,INTERNATIONAL RESEARCH IN GEOGRAPHICAL AND ENVIRONMENTAL EDUCATION,4,,Q1
International Review,INTERNATIONAL REVIEW,4,,Q4
International Review for the Sociology of Sport,INTERNATIONAL REVIEW FOR SOCIOLOGY OF SPORT,3,,Q1
International Review for Spatial Planning and Sustainable Development,INTERNATIONAL REVIEW FOR SPATIAL PLANNING AND SUSTAINABLE DEVELOPMENT,4,,Q4
INTERNATIONAL REVIEW OF ADMINISTRATIVE SCIENCES,INTERNATIONAL REVIEW OF ADMINISTRATIVE SCIENCES,3,,Q2
INTERNATIONAL REVIEW OF THE AESTHETICS AND SOCIOLOGY OF MUSIC,INTERNATIONAL REVIEW OF AESTHETICS AND SOCIOLOGY OF MUSIC,4,,
International Review of Applied Economics,INTERNATIONAL REVIEW OF APPLIED ECONOMICS,4,,Q2
International Review of Economics & Finance,INTERNATIONAL REVIEW OF ECONOMICS AND FINANCE,2,,Q1
International Review of Economics Education,INTERNATIONAL REVIEW OF ECONOMICS EDUCATION,4,,Q2
INTERNATIONAL REVIEW OF EDUCATION,INTERNATIONAL REVIEW OF EDUCATION,3,,Q2
International Review of Environmental and Resource Economics,INTERNATIONAL REVIEW OF ENVIRONMENTAL AND RESOURCE ECONOMICS,4,,Q3
International Review of Finance,INTERNATIONAL REVIEW OF FINANCE,4,,Q2
International Review of Financial Analysis,INTERNATIONAL REVIEW OF FINANCIAL ANALYSIS,2,Yes,Q1
INTERNATIONAL REVIEW OF HYDROBIOLOGY,INTERNATIONAL REVIEW OF HYDROBIOLOGY,4,,Q2
International Review of Information Ethics,INTERNATIONAL REVIEW OF INFORMATION ETHICS,4,,Q4
INTERNATIONAL REVIEW OF LAW AND ECONOMICS,INTERNATIONAL REVIEW OF LAW AND ECONOMICS,4,,Q2
International Review of Mission,INTERNATIONAL REVIEW OF MISSION,4,,
International Review of Pragmatics,INTERNATIONAL REVIEW OF PRAGMATICS,4,,
INTERNATIONAL REVIEW OF PSYCHIATRY,INTERNATIONAL REVIEW OF PSYCHIATRY,3,,Q2
International Review of the Red Cross,INTERNATIONAL REVIEW OF RED CROSS,4,,Q2
International Review of Research in Open and Distributed Learning,INTERNATIONAL REVIEW OF RESEARCH IN OPEN AND DISTRIBUTED LEARNING,3,,Q2
International Review of Retail Distribution and Consumer Research,INTERNATIONAL REVIEW OF RETAIL DISTRIBUTION AND CONSUMER RESEARCH,4,,Q2
International Review of Scottish Studies,INTERNATIONAL REVIEW OF SCOTTISH STUDIES,4,,
INTERNATIONAL REVIEW OF SOCIAL HISTORY,INTERNATIONAL REVIEW OF SOCIAL HISTORY,2,,Q1
International Review of Social Psychology,INTERNATIONAL REVIEW OF SOCIAL PSYCHOLOGY,3,,Q3
International Review of Sociology-Revue Internationale de Sociologie,INTERNATIONAL REVIEW OF SOCIOLOGY REVUE INTERNATIONALE DE SOCIOLOGIE,4,,Q3
International Review of Sport and Exercise Psychology,INTERNATIONAL REVIEW OF SPORT AND EXERCISE PSYCHOLOGY,1,Yes,Q1
International Review of Victimology,INTERNATIONAL REVIEW OF VICTIMOLOGY,3,,Q2
International Review on Public and Nonprofit Marketing,INTERNATIONAL REVIEW ON PUBLIC AND NONPROFIT MARKETING,4,,Q3
INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,3,,Q2
INTERNATIONAL REVIEWS OF IMMUNOLOGY,INTERNATIONAL REVIEWS OF IMMUNOLOGY,4,,Q3
INTERNATIONAL SECURITY,INTERNATIONAL SECURITY,1,Yes,Q1
International Shipbuilding Progress,INTERNATIONAL SHIPBUILDING PROGRESS,4,,Q4
International Small Business Journal-Researching Entrepreneurship,INTERNATIONAL SMALL BUSINESS JOURNAL RESEARCHING ENTREPRENEURSHIP,3,,Q2
International Social Security Review,INTERNATIONAL SOCIAL SECURITY REVIEW,4,,Q4
INTERNATIONAL SOCIAL WORK,INTERNATIONAL SOCIAL WORK,4,,Q2
INTERNATIONAL SOCIOLOGY,INTERNATIONAL SOCIOLOGY,4,,Q3
International Soil and Water Conservation Research,INTERNATIONAL SOIL AND WATER CONSERVATION RESEARCH,1,Yes,Q1
International Spectator,INTERNATIONAL SPECTATOR,2,,Q2
International Sport Coaching Journal,INTERNATIONAL SPORT COACHING JOURNAL,4,,Q2
International Sports Law Journal,INTERNATIONAL SPORTS LAW JOURNAL,3,,Q1
International Sports Studies,INTERNATIONAL SPORTS STUDIES,4,,Q4
INTERNATIONAL STATISTICAL REVIEW,INTERNATIONAL STATISTICAL REVIEW,4,,Q1
International Studies in Catholic Education,INTERNATIONAL STUDIES IN CATHOLIC EDUCATION,4,,
International Studies in the Philosophy of Science,INTERNATIONAL STUDIES IN PHILOSOPHY OF SCIENCE,3,,Q2
International Studies in Sociology of Education,INTERNATIONAL STUDIES IN SOCIOLOGY OF EDUCATION,3,,Q2
International Studies of Economics,INTERNATIONAL STUDIES OF ECONOMICS,4,,Q4
INTERNATIONAL STUDIES OF MANAGEMENT & ORGANIZATION,INTERNATIONAL STUDIES OF MANAGEMENT AND ORGANIZATION,4,,Q3
International Studies Perspectives,INTERNATIONAL STUDIES PERSPECTIVES,2,,Q2
INTERNATIONAL STUDIES QUARTERLY,INTERNATIONAL STUDIES QUARTERLY,1,Yes,Q1
International Studies Review,INTERNATIONAL STUDIES REVIEW,1,Yes,Q1
INTERNATIONAL SURGERY,INTERNATIONAL SURGERY,4,,Q4
INTERNATIONAL TAX AND PUBLIC FINANCE,INTERNATIONAL TAX AND PUBLIC FINANCE,4,,Q3
International Theory,INTERNATIONAL THEORY,2,,Q2
International Trade Journal,INTERNATIONAL TRADE JOURNAL,4,,Q3
International Transactions in Operational Research,INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH,4,,Q2
International Transactions on Electrical Energy Systems,INTERNATIONAL TRANSACTIONS ON ELECTRICAL ENERGY SYSTEMS,4,,Q3
INTERNATIONAL UROGYNECOLOGY JOURNAL,INTERNATIONAL UROGYNECOLOGY JOURNAL,3,,Q2
INTERNATIONAL UROLOGY AND NEPHROLOGY,INTERNATIONAL UROLOGY AND NEPHROLOGY,4,,Q3
International Wood Products Journal,INTERNATIONAL WOOD PRODUCTS JOURNAL,4,,Q3
International Wound Journal,INTERNATIONAL WOUND JOURNAL,3,,Q1
Internationale Katholische Zeitschrift Communio,INTERNATIONALE KATHOLISCHE ZEITSCHRIFT COMMUNIO,4,,
INTERNATIONALES ARCHIV FUR SOZIALGESCHICHTE DER DEUTSCHEN LITERATUR,INTERNATIONALES ARCHIV FUR SOZIALGESCHICHTE DER DEUTSCHEN LITERATUR,3,,
Internet and Higher Education,INTERNET AND HIGHER EDUCATION,1,Yes,Q1
Internet Histories,INTERNET HISTORIES,2,,Q3
Internet Interventions-The Application of Information Technology in Mental and Behavioural Health,INTERNET INTERVENTIONS APPLICATION OF INFORMATION TECHNOLOGY IN MENTAL AND BEHAVIOURAL HEALTH,2,,Q1
Internet Journal of Allied Health Sciences and Practice,INTERNET JOURNAL OF ALLIED HEALTH SCIENCES AND PRACTICE,4,,Q4
Internet of Things,INTERNET OF THINGS,2,,Q1
Internet Policy Review,INTERNET POLICY REVIEW,3,,Q1
Internet Pragmatics,INTERNET PRAGMATICS,3,,Q3
Internet Research,INTERNET RESEARCH,2,,Q1
Internet Technology Letters,INTERNET TECHNOLOGY LETTERS,4,,Q4
Internetworking Indonesia,INTERNETWORKING INDONESIA,4,,
INTERPRETATION-A JOURNAL OF BIBLE AND THEOLOGY,INTERPRETATION A JOURNAL OF BIBLE AND THEOLOGY,4,,
Interpretation-A Journal of Political Philosophy,INTERPRETATION A JOURNAL OF POLITICAL PHILOSOPHY,4,,
Interpretation-A Journal of Subsurface Characterization,INTERPRETATION A JOURNAL OF SUBSURFACE CHARACTERIZATION,4,,Q3
Interpreter and Translator Trainer,INTERPRETER AND TRANSLATOR TRAINER,1,Yes,Q2
Interpreting,INTERPRETING,1,Yes,Q2
Intersecciones en Antropologia,INTERSECCIONES EN ANTROPOLOGIA,4,,Q2
Intersectionalities-A Global Journal of Social Work Analysis Research Polity and Practice,INTERSECTIONALITIES A GLOBAL JOURNAL OF SOCIAL WORK ANALYSIS RESEARCH POLITY AND PRACTICE,4,,Q4
Intersections-East European Journal of Society and Politics,INTERSECTIONS EAST EUROPEAN JOURNAL OF SOCIETY AND POLITICS,4,,Q4
Intersections-Gender and Sexuality in Asia and the Pacific,INTERSECTIONS GENDER AND SEXUALITY IN ASIA AND PACIFIC,4,,Q3
Intersezioni,INTERSEZIONI,4,,
Intertax,INTERTAX,4,,Q2
Intervencion-Revista Internacional de Conservacion Restauracion y Museologia,INTERVENCION REVISTA INTERNACIONAL DE CONSERVACION RESTAURACION Y MUSEOLOGIA,4,,
INTERVENTION IN SCHOOL AND CLINIC,INTERVENTION IN SCHOOL AND CLINIC,4,,Q4
Intervention-International Journal of Mental Health Psychosocial Work and Counselling in Areas of Armed Conflict,INTERVENTION INTERNATIONAL JOURNAL OF MENTAL HEALTH PSYCHOSOCIAL WORK AND COUNSELLING IN AREAS OF ARMED CONFLICT,4,,Q4
Interventional Cardiology-Reviews Research Resources,INTERVENTIONAL CARDIOLOGY REVIEWS RESEARCH RESOURCES,3,,Q2
INTERVENTIONAL NEURORADIOLOGY,INTERVENTIONAL NEURORADIOLOGY,4,,Q2
Interventional Radiology,INTERVENTIONAL RADIOLOGY,,,Q4
Interventions-International Journal of Postcolonial Studies,INTERVENTIONS INTERNATIONAL JOURNAL OF POSTCOLONIAL STUDIES,3,,Q1
INTERVIROLOGY,INTERVIROLOGY,4,,Q3
Intestinal Research,INTESTINAL RESEARCH,3,,Q2
Intractable & Rare Diseases Research,INTRACTABLE AND RARE DISEASES RESEARCH,4,,Q2
Intrecci d Arte,INTRECCI D ARTE,3,,
Invasive Plant Science and Management,INVASIVE PLANT SCIENCE AND MANAGEMENT,4,,Q3
INVENTIONES MATHEMATICAE,INVENTIONES MATHEMATICAE,1,Yes,Q1
Inventions,INVENTIONS,4,,Q2
INVERSE PROBLEMS,INVERSE PROBLEMS,3,,Q1
Inverse Problems and Imaging,INVERSE PROBLEMS AND IMAGING,4,,Q2
INVERTEBRATE BIOLOGY,INVERTEBRATE BIOLOGY,4,,Q3
INVERTEBRATE REPRODUCTION & DEVELOPMENT,INVERTEBRATE REPRODUCTION AND DEVELOPMENT,4,,Q3
INVERTEBRATE SYSTEMATICS,INVERTEBRATE SYSTEMATICS,2,,Q1
Investigacion Bibliotecologica,INVESTIGACION BIBLIOTECOLOGICA,4,,Q4
INVESTIGACION CLINICA,INVESTIGACION CLINICA,4,,Q4
Investigacion Economica,INVESTIGACION ECONOMICA,4,,Q4
Investigacion y Educacion en Enfermeria,INVESTIGACION Y EDUCACION EN ENFERMERIA,4,,Q3
Investigaciones de Historia Economica,INVESTIGACIONES DE HISTORIA ECONOMICA,4,,Q2
Investigaciones Feministas,INVESTIGACIONES FEMINISTAS,4,,Q4
Investigaciones Fenomenologicas,INVESTIGACIONES FENOMENOLOGICAS,4,,
Investigaciones Geograficas-Spain,INVESTIGACIONES GEOGRAFICAS SPAIN,4,,Q3
Investigaciones Historicas-epoca moderna y contemporanea,INVESTIGACIONES HISTORICAS EPOCA MODERNA Y CONTEMPORANEA,,,Q3
Investigaciones Regionales-Journal of Regional Research,INVESTIGACIONES REGIONALES JOURNAL OF REGIONAL RESEARCH,4,,Q3
Investigaciones sobre Lectura,INVESTIGACIONES SOBRE LECTURA,4,,Q2
Investigaciones Turisticas,INVESTIGACIONES TURISTICAS,4,,Q4
INVESTIGATIONAL NEW DRUGS,INVESTIGATIONAL NEW DRUGS,3,,Q2
Investigative and Clinical Urology,INVESTIGATIVE AND CLINICAL UROLOGY,3,,Q2
Investigative Magnetic Resonance Imaging,INVESTIGATIVE MAGNETIC RESONANCE IMAGING,,,Q4
INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,INVESTIGATIVE OPHTHALMOLOGY AND VISUAL SCIENCE,2,,Q1
INVESTIGATIVE RADIOLOGY,INVESTIGATIVE RADIOLOGY,1,Yes,Q1
Investment Analysts Journal,INVESTMENT ANALYSTS JOURNAL,4,,Q2
"Involve, a journal of mathematics",INVOLVE A JOURNAL OF MATHEMATICS,4,,Q4
Inzinerine Ekonomika-Engineering Economics,INZINERINE EKONOMIKA ENGINEERING ECONOMICS,4,,Q2
Inzynieria Mineralna-Journal of the Polish Mineral Engineering Society,INZYNIERIA MINERALNA JOURNAL OF POLISH MINERAL ENGINEERING SOCIETY,4,,Q4
IONICS,IONICS,4,,Q3
IoT,IOT,,,Q2
IOWA LAW REVIEW,IOWA LAW REVIEW,4,,Q2
Ipotesi-Revista de Estudos Literarios,IPOTESI REVISTA DE ESTUDOS LITERARIOS,4,,
IPRI Journal,IPRI JOURNAL,4,,Q4
IPSI BgD Transactions on Internet Research,IPSI BGD TRANSACTIONS ON INTERNET RESEARCH,4,,Q4
IRAL-INTERNATIONAL REVIEW OF APPLIED LINGUISTICS IN LANGUAGE TEACHING,IRAL INTERNATIONAL REVIEW OF APPLIED LINGUISTICS IN LANGUAGE TEACHING,2,,Q1
Iran and the Caucasus,IRAN AND CAUCASUS,4,,Q2
Iran-Journal of the British Institute of Persian Studies,IRAN JOURNAL OF BRITISH INSTITUTE OF PERSIAN STUDIES,3,,
IRANIAN BIOMEDICAL JOURNAL,IRANIAN BIOMEDICAL JOURNAL,,,Q4
Iranian Heart Journal,IRANIAN HEART JOURNAL,4,,Q4
Iranian Journal of Allergy Asthma and Immunology,IRANIAN JOURNAL OF ALLERGY ASTHMA AND IMMUNOLOGY,4,,Q4
Iranian Journal of Applied Animal Science,IRANIAN JOURNAL OF APPLIED ANIMAL SCIENCE,4,,Q4
Iranian Journal of Basic Medical Sciences,IRANIAN JOURNAL OF BASIC MEDICAL SCIENCES,4,,Q2
Iranian Journal of Biotechnology,IRANIAN JOURNAL OF BIOTECHNOLOGY,4,,Q4
Iranian Journal of Catalysis,IRANIAN JOURNAL OF CATALYSIS,4,,Q3
IRANIAN JOURNAL OF CHEMISTRY & CHEMICAL ENGINEERING-INTERNATIONAL ENGLISH EDITION,IRANIAN JOURNAL OF CHEMISTRY AND CHEMICAL ENGINEERING INTERNATIONAL ENGLISH EDITION,4,,Q3
Iranian Journal of Child Neurology,IRANIAN JOURNAL OF CHILD NEUROLOGY,4,,Q4
Iranian Journal of Earth Sciences,IRANIAN JOURNAL OF EARTH SCIENCES,4,,Q4
IRANIAN JOURNAL OF FISHERIES SCIENCES,IRANIAN JOURNAL OF FISHERIES SCIENCES,4,,Q4
Iranian Journal of Fuzzy Systems,IRANIAN JOURNAL OF FUZZY SYSTEMS,4,,Q1
Iranian Journal of Immunology,IRANIAN JOURNAL OF IMMUNOLOGY,4,,Q4
Iranian Journal of Kidney Diseases,IRANIAN JOURNAL OF KIDNEY DISEASES,4,,Q4
Iranian Journal of Language Teaching Research,IRANIAN JOURNAL OF LANGUAGE TEACHING RESEARCH,4,,Q2
Iranian Journal of Management Studies,IRANIAN JOURNAL OF MANAGEMENT STUDIES,4,,Q4
Iranian Journal of Materials Science and Engineering,IRANIAN JOURNAL OF MATERIALS SCIENCE AND ENGINEERING,4,,Q4
Iranian Journal of Mathematical Chemistry,IRANIAN JOURNAL OF MATHEMATICAL CHEMISTRY,3,,Q3
Iranian Journal of Mathematical Sciences and Informatics,IRANIAN JOURNAL OF MATHEMATICAL SCIENCES AND INFORMATICS,4,,Q4
Iranian Journal of Medical Sciences,IRANIAN JOURNAL OF MEDICAL SCIENCES,4,,Q2
Iranian Journal of Microbiology,IRANIAN JOURNAL OF MICROBIOLOGY,4,,Q4
Iranian Journal of Neonatology,IRANIAN JOURNAL OF NEONATOLOGY,4,,Q4
Iranian Journal of Nuclear Medicine,IRANIAN JOURNAL OF NUCLEAR MEDICINE,4,,Q4
Iranian Journal of Nursing and Midwifery Research,IRANIAN JOURNAL OF NURSING AND MIDWIFERY RESEARCH,4,,Q3
Iranian Journal of Parasitology,IRANIAN JOURNAL OF PARASITOLOGY,4,,Q4
Iranian Journal of Pediatric Hematology and Oncology,IRANIAN JOURNAL OF PEDIATRIC HEMATOLOGY AND ONCOLOGY,4,,Q4
Iranian Journal of Pediatrics,IRANIAN JOURNAL OF PEDIATRICS,4,,Q4
Iranian Journal of Pharmaceutical Research,IRANIAN JOURNAL OF PHARMACEUTICAL RESEARCH,4,,Q3
Iranian Journal of Psychiatry and Behavioral Sciences,IRANIAN JOURNAL OF PSYCHIATRY AND BEHAVIORAL SCIENCES,4,,Q4
Iranian Journal of Psychiatry and Clinical Psychology,IRANIAN JOURNAL OF PSYCHIATRY AND CLINICAL PSYCHOLOGY,4,,Q4
Iranian Journal of Public Health,IRANIAN JOURNAL OF PUBLIC HEALTH,4,,Q3
Iranian Journal of Radiology,IRANIAN JOURNAL OF RADIOLOGY,4,,Q4
Iranian Journal of Science,IRANIAN JOURNAL OF SCIENCE,4,,Q3
Iranian Journal of Science and Technology Transaction A-Science,IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY TRANSACTION A SCIENCE,,,Q3
Iranian Journal of Science and Technology-Transactions of Electrical Engineering,IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY TRANSACTIONS OF ELECTRICAL ENGINEERING,4,,Q4
Iranian Journal of Science and Technology-Transactions of Mechanical Engineering,IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY TRANSACTIONS OF MECHANICAL ENGINEERING,4,,Q3
Iranian Journal of Veterinary Research,IRANIAN JOURNAL OF VETERINARY RESEARCH,4,,Q3
IRANIAN POLYMER JOURNAL,IRANIAN POLYMER JOURNAL,3,,Q3
Iranian Red Crescent Medical Journal,IRANIAN RED CRESCENT MEDICAL JOURNAL,4,,Q4
Iranian Studies,IRANIAN STUDIES,3,,Q2
Iranica Antiqua,IRANICA ANTIQUA,4,,
Iraqi Journal of Agricultural Sciences,IRAQI JOURNAL OF AGRICULTURAL SCIENCES,4,,Q2
Iraqi Journal of Hematology,IRAQI JOURNAL OF HEMATOLOGY,4,,Q4
IRBM,IRBM,2,,Q2
Iride-Filosofia e Discussione Pubblica,IRIDE FILOSOFIA E DISCUSSIONE PUBBLICA,4,,
Irish Economic and Social History,IRISH ECONOMIC AND SOCIAL HISTORY,4,,Q2
Irish Educational Studies,IRISH EDUCATIONAL STUDIES,3,,Q2
IRISH HISTORICAL STUDIES,IRISH HISTORICAL STUDIES,3,,Q1
IRISH JOURNAL OF AGRICULTURAL AND FOOD RESEARCH,IRISH JOURNAL OF AGRICULTURAL AND FOOD RESEARCH,4,,Q2
Irish Journal of Management,IRISH JOURNAL OF MANAGEMENT,4,,Q4
IRISH JOURNAL OF MEDICAL SCIENCE,IRISH JOURNAL OF MEDICAL SCIENCE,4,,Q2
IRISH JOURNAL OF PSYCHOLOGICAL MEDICINE,IRISH JOURNAL OF PSYCHOLOGICAL MEDICINE,4,,Q3
Irish Jurist,IRISH JURIST,4,,Q4
Irish Political Studies,IRISH POLITICAL STUDIES,4,,Q3
Irish Studies Review,IRISH STUDIES REVIEW,3,,
Irish Theological Quarterly,IRISH THEOLOGICAL QUARTERLY,3,,
IRISH UNIVERSITY REVIEW,IRISH UNIVERSITY REVIEW,4,,
IRISH VETERINARY JOURNAL,IRISH VETERINARY JOURNAL,2,,Q1
IRONMAKING & STEELMAKING,IRONMAKING AND STEELMAKING,4,,Q2
IRRIGATION AND DRAINAGE,IRRIGATION AND DRAINAGE,4,,Q2
IRRIGATION SCIENCE,IRRIGATION SCIENCE,2,,Q1
ISA TRANSACTIONS,ISA TRANSACTIONS,2,Yes,Q1
iScience,ISCIENCE,2,,Q1
ISeCure-ISC International Journal of Information Security,ISECURE ISC INTERNATIONAL JOURNAL OF INFORMATION SECURITY,4,,Q4
Isegoria,ISEGORIA,4,,
ISI Bilimi ve Teknigi Dergisi-Journal of Thermal Science and Technology,ISI BILIMI VE TEKNIGI DERGISI JOURNAL OF THERMAL SCIENCE AND TECHNOLOGY,4,,Q4
ISIJ INTERNATIONAL,ISIJ INTERNATIONAL,4,,Q2
ISIS,ISIS,2,Yes,Q2
ISJ-Invertebrate Survival Journal,ISJ INVERTEBRATE SURVIVAL JOURNAL,4,,Q3
Islam and Christian-Muslim Relations,ISLAM AND CHRISTIAN MUSLIM RELATIONS,3,,
ISLAM-ZEITSCHRIFT FUR GESCHICHTE UND KULTUR DES ISLAMISCHEN ORIENTS,ISLAM ZEITSCHRIFT FUR GESCHICHTE UND KULTUR DES ISLAMISCHEN ORIENTS,3,,
Islamic Africa,ISLAMIC AFRICA,3,,
Islamic Law and Society,ISLAMIC LAW AND SOCIETY,3,,
Islamiyyat-The International Journal of Islamic Studies,ISLAMIYYAT INTERNATIONAL JOURNAL OF ISLAMIC STUDIES,3,,
ISLAND ARC,ISLAND ARC,4,,Q3
Island Studies Journal,ISLAND STUDIES JOURNAL,3,,Q3
ISLE-Interdisciplinary Studies in Literature and Environment,ISLE INTERDISCIPLINARY STUDIES IN LITERATURE AND ENVIRONMENT,4,,
Islets,ISLETS,4,,Q4
ISME Communications,ISME COMMUNICATIONS,2,,Q1
ISME Journal,ISME JOURNAL,1,Yes,Q1
Isogloss Open Journal of Romance Linguistics,ISOGLOSS OPEN JOURNAL OF ROMANCE LINGUISTICS,,,Q4
ISOKINETICS AND EXERCISE SCIENCE,ISOKINETICS AND EXERCISE SCIENCE,4,,Q4
ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES,ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES,4,,Q4
ISPRS International Journal of Geo-Information,ISPRS INTERNATIONAL JOURNAL OF GEO INFORMATION,3,,Q2
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,1,Yes,Q1
ISRA International Journal of Islamic Finance,ISRA INTERNATIONAL JOURNAL OF ISLAMIC FINANCE,2,,Q3
Israel Affairs,ISRAEL AFFAIRS,4,,Q2
ISRAEL EXPLORATION JOURNAL,ISRAEL EXPLORATION JOURNAL,3,,
ISRAEL JOURNAL OF CHEMISTRY,ISRAEL JOURNAL OF CHEMISTRY,4,,Q3
Israel Journal of Ecology & Evolution,ISRAEL JOURNAL OF ECOLOGY AND EVOLUTION,4,,Q4
Israel Journal of Health Policy Research,ISRAEL JOURNAL OF HEALTH POLICY RESEARCH,3,,Q2
ISRAEL JOURNAL OF MATHEMATICS,ISRAEL JOURNAL OF MATHEMATICS,3,,Q2
ISRAEL JOURNAL OF PLANT SCIENCES,ISRAEL JOURNAL OF PLANT SCIENCES,4,,Q4
ISRAEL JOURNAL OF PSYCHIATRY AND RELATED SCIENCES,ISRAEL JOURNAL OF PSYCHIATRY AND RELATED SCIENCES,4,,
ISRAEL JOURNAL OF VETERINARY MEDICINE,ISRAEL JOURNAL OF VETERINARY MEDICINE,4,,Q4
ISRAEL LAW REVIEW,ISRAEL LAW REVIEW,4,,Q1
ISRAEL MEDICAL ASSOCIATION JOURNAL,ISRAEL MEDICAL ASSOCIATION JOURNAL,4,,Q2
Israel Studies,ISRAEL STUDIES,3,,Q3
Israel Studies Review,ISRAEL STUDIES REVIEW,4,,Q3
ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH,ISRAELI JOURNAL OF AQUACULTURE BAMIDGEH,4,,Q4
ISSUES & STUDIES,ISSUES AND STUDIES,4,,Q2
ISSUES IN ACCOUNTING EDUCATION,ISSUES IN ACCOUNTING EDUCATION,4,,Q3
Issues in Educational Research,ISSUES IN EDUCATIONAL RESEARCH,4,,Q2
ISSUES IN LAW & MEDICINE,ISSUES IN LAW AND MEDICINE,4,,Q3
Issues in Mental Health Nursing,ISSUES IN MENTAL HEALTH NURSING,4,,Q3
ISSUES IN SCIENCE AND TECHNOLOGY,ISSUES IN SCIENCE AND TECHNOLOGY,4,,Q2
Istanbul Business Research,ISTANBUL BUSINESS RESEARCH,4,,Q4
Istanbul Hukuk Mecmuasi,ISTANBUL HUKUK MECMUASI,4,,Q4
Istanbul Iktisat Dergisi-Istanbul Journal of Economics,ISTANBUL IKTISAT DERGISI ISTANBUL JOURNAL OF ECONOMICS,4,,Q4
Istanbul Journal of Pharmacy,ISTANBUL JOURNAL OF PHARMACY,4,,Q4
Istanbul Medical Journal,ISTANBUL MEDICAL JOURNAL,4,,Q4
Istanbul Universitesi Sosyoloji Dergisi-Istanbul University Journal of Sociology,ISTANBUL UNIVERSITESI SOSYOLOJI DERGISI ISTANBUL UNIVERSITY JOURNAL OF SOCIOLOGY,4,,Q4
Istorija,ISTORIJA,4,,Q4
Istorija 20 Veka,ISTORIJA 20 VEKA,4,,Q2
Istoriya-Elektronnyi Nauchno-Obrazovatelnyi Zhurnal,ISTORIYA ELEKTRONNYI NAUCHNO OBRAZOVATELNYI ZHURNAL,4,,Q2
Istoriya-History,ISTORIYA HISTORY,4,,Q3
IT-Information Technology,IT INFORMATION TECHNOLOGY,4,,Q3
IT Professional,IT PROFESSIONAL,4,,Q2
Italian Culture,ITALIAN CULTURE,3,,
Italian Economic Journal,ITALIAN ECONOMIC JOURNAL,4,,Q3
Italian Geotechnical Journal-Rivista Italiana di Geotecnica,ITALIAN GEOTECHNICAL JOURNAL RIVISTA ITALIANA DI GEOTECNICA,4,,Q4
Italian Journal of Agrometeorology-Rivista Italiana di Agrometeorologia,ITALIAN JOURNAL OF AGROMETEOROLOGY RIVISTA ITALIANA DI AGROMETEOROLOGIA,4,,Q3
